8fc9f7eb-d389-4323-9a3d-ab26c07c8448,aha,AHA (Alphahydroxy Acid),"[{'index': 9, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
8a7d058d-2a19-407e-be60-f5b2de360842,aha,AHA (Alphahydroxy Acid),"[{'index': 43, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
2b4ba4cd-a541-4a74-a4b4-f7b0cb49f537,vitamin,Vitamins,"[{'index': 17, 'title': 'Ascorbyl Palmitate', 'alias': 'ascorbyl-palmitate-vitamin-c-palmitate'}]"
3b24af05-36bc-4a87-a925-e348a333a7ed,bha,BHA (Betahydroxy acid),"[{'index': 6, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
0daac039-4a16-4646-8d4f-94867aba0d54,aha,AHA (Alphahydroxy Acid),"[{'index': 25, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
0daac039-4a16-4646-8d4f-94867aba0d54,pha,PHA (Polyhydroxy acid),"[{'index': 19, 'title': 'Gluconolactone', 'alias': 'gluconolactone'}]"
a648caee-dfdd-487c-bbc5-9871d899e974,hyaluronic_acid,Hyaluronic Acid,"[{'index': 16, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
a648caee-dfdd-487c-bbc5-9871d899e974,bha,BHA (Betahydroxy acid),"[{'index': 5, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
a2b76284-1ea7-4c03-9f43-487dce97d775,bha,BHA (Betahydroxy acid),"[{'index': 6, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
4de99114-1922-42a5-9c85-2127b125a6f0,aha,AHA (Alphahydroxy Acid),"[{'index': 49, 'title': 'Tartaric Acid', 'alias': 'tartaric-acid'}]"
6c51d6a2-ad11-47df-bd24-8de2ad6b9857,aha,AHA (Alphahydroxy Acid),"[{'index': 9, 'title': 'Glycolic Acid', 'alias': 'glycolic-acid'}]"
25ab48c5-68d9-4de2-8eef-b178093ce81c,hyaluronic_acid,Hyaluronic Acid,"[{'index': 9, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
25ab48c5-68d9-4de2-8eef-b178093ce81c,aha,AHA (Alphahydroxy Acid),"[{'index': 8, 'title': 'Glycolic Acid', 'alias': 'glycolic-acid'}, {'index': 18, 'title': 'Lactic Acid', 'alias': 'lactic-acid'}, {'index': 22, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
25ab48c5-68d9-4de2-8eef-b178093ce81c,bha,BHA (Betahydroxy acid),"[{'index': 10, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
c113230e-d8a8-4bd1-b82c-94dc77354efd,bha,BHA (Betahydroxy acid),"[{'index': 10, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
32811a51-6013-4cb8-86e7-fe7b0190b434,niacinamide,Niacinamide,"[{'index': 21, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
32811a51-6013-4cb8-86e7-fe7b0190b434,aha,AHA (Alphahydroxy Acid),"[{'index': 23, 'title': 'Lactic Acid', 'alias': 'lactic-acid'}]"
32811a51-6013-4cb8-86e7-fe7b0190b434,bha,BHA (Betahydroxy acid),"[{'index': 12, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
32811a51-6013-4cb8-86e7-fe7b0190b434,vitamin,Vitamins,"[{'index': 21, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
72b766fd-6dfa-4073-8a40-3df86ae00527,niacinamide,Niacinamide,"[{'index': 6, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
72b766fd-6dfa-4073-8a40-3df86ae00527,bha,BHA (Betahydroxy acid),"[{'index': 9, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
72b766fd-6dfa-4073-8a40-3df86ae00527,vitamin,Vitamins,"[{'index': 6, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
f5f56f31-a84b-44fb-b73c-389ab6fbaa78,aha,AHA (Alphahydroxy Acid),"[{'index': 9, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
7f93f7a4-1105-4bdc-83aa-e8d0a8313506,aha,AHA (Alphahydroxy Acid),"[{'index': 11, 'title': 'Glycolic Acid', 'alias': 'glycolic-acid'}]"
655c066b-0a1d-49a3-b255-133556bc9cad,bha,BHA (Betahydroxy acid),"[{'index': 8, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
aef70183-01a2-4837-bef1-b17bc3506639,vitamin,Vitamins,"[{'index': 23, 'title': 'Ascorbyl Palmitate.', 'alias': 'ascorbyl-palmitate-vitamin-c-palmitate'}]"
0f930f0a-2c64-43a9-bfc7-64ef53454c80,niacinamide,Niacinamide,"[{'index': 57, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
0f930f0a-2c64-43a9-bfc7-64ef53454c80,retinoid,Retinoids,"[{'index': 11, 'title': 'Retinol', 'alias': 'retinol-vitamin-a'}]"
0f930f0a-2c64-43a9-bfc7-64ef53454c80,hyaluronic_acid,Hyaluronic Acid,"[{'index': 14, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
0f930f0a-2c64-43a9-bfc7-64ef53454c80,vitamin,Vitamins,"[{'index': 11, 'title': 'Retinol', 'alias': 'retinol-vitamin-a'}, {'index': 57, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
2c47603a-6398-4b49-9b30-8d31eab4f18e,niacinamide,Niacinamide,"[{'index': 3, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
2c47603a-6398-4b49-9b30-8d31eab4f18e,retinoid,Retinoids,"[{'index': 20, 'title': 'Retinol', 'alias': 'retinol-vitamin-a'}]"
2c47603a-6398-4b49-9b30-8d31eab4f18e,aha,AHA (Alphahydroxy Acid),"[{'index': 39, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
2c47603a-6398-4b49-9b30-8d31eab4f18e,vitamin,Vitamins,"[{'index': 3, 'title': 'Niacinamide', 'alias': 'niacinamide'}, {'index': 20, 'title': 'Retinol', 'alias': 'retinol-vitamin-a'}]"
9f99822d-4345-4658-87a2-daae549c878a,niacinamide,Niacinamide,"[{'index': 15, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
9f99822d-4345-4658-87a2-daae549c878a,aha,AHA (Alphahydroxy Acid),"[{'index': 5, 'title': 'Malic Acid', 'alias': 'malic-acid'}, {'index': 29, 'title': 'Lactic Acid', 'alias': 'lactic-acid'}]"
9f99822d-4345-4658-87a2-daae549c878a,vitamin,Vitamins,"[{'index': 15, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
e44b3ecb-b17b-4cb6-bc3b-ba32ee5dc858,aha,AHA (Alphahydroxy Acid),"[{'index': 2, 'title': 'Glycolic Acid', 'alias': 'glycolic-acid'}]"
59ea788a-1c0c-4c87-84b0-39d026dbad66,hyaluronic_acid,Hyaluronic Acid,"[{'index': 35, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
59ea788a-1c0c-4c87-84b0-39d026dbad66,aha,AHA (Alphahydroxy Acid),"[{'index': 38, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
59ea788a-1c0c-4c87-84b0-39d026dbad66,vitamin,Vitamins,"[{'index': 29, 'title': 'Ascorbyl Palmitate', 'alias': 'ascorbyl-palmitate-vitamin-c-palmitate'}]"
59ea788a-1c0c-4c87-84b0-39d026dbad66,ceramide,Ceramides,"[{'index': 30, 'title': 'Ceramide 2', 'alias': 'ceramide-2'}]"
41d72318-f8d9-464c-8eda-0f058bacc5a5,aha,AHA (Alphahydroxy Acid),"[{'index': 20, 'title': 'Glycolic Acid', 'alias': 'glycolic-acid'}, {'index': 22, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
4d5c4b2e-6a19-4cfe-950a-9d89cbccaaa6,bha,BHA (Betahydroxy acid),"[{'index': 12, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
680e1ec5-76de-4b9f-8e87-e9db9a5d0c43,niacinamide,Niacinamide,"[{'index': 11, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
680e1ec5-76de-4b9f-8e87-e9db9a5d0c43,bha,BHA (Betahydroxy acid),"[{'index': 3, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
680e1ec5-76de-4b9f-8e87-e9db9a5d0c43,pha,PHA (Polyhydroxy acid),"[{'index': 12, 'title': 'Lactobionic Acid', 'alias': 'lactobionic-acid'}]"
680e1ec5-76de-4b9f-8e87-e9db9a5d0c43,vitamin,Vitamins,"[{'index': 11, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
0fb90db6-fb04-433e-858b-b2f162f982a5,aha,AHA (Alphahydroxy Acid),"[{'index': 7, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
ef2c53ba-eb03-4926-ad34-281562f2632a,aha,AHA (Alphahydroxy Acid),"[{'index': 17, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
b85cc33d-5931-48e3-b3cc-a0d080c0fc44,hyaluronic_acid,Hyaluronic Acid,"[{'index': 26, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
9e360e1f-2156-464c-b271-4edc81daa817,aha,AHA (Alphahydroxy Acid),"[{'index': 17, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
9e360e1f-2156-464c-b271-4edc81daa817,ceramide,Ceramides,"[{'index': 5, 'title': 'Ceramide 3', 'alias': 'ceramide-3'}]"
40ca72f1-3b14-4414-8f23-e0313627a378,aha,AHA (Alphahydroxy Acid),"[{'index': 24, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
318e04ec-b58b-40fc-9e7c-cdf924b4c41b,pha,PHA (Polyhydroxy acid),"[{'index': 2, 'title': 'Gluconolactone', 'alias': 'gluconolactone'}]"
e1506dcb-5301-46a4-9666-3e17a3e03d9b,aha,AHA (Alphahydroxy Acid),"[{'index': 24, 'title': 'Lactic Acid', 'alias': 'lactic-acid'}, {'index': 30, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
3172905d-9c23-4e46-914d-95b76a792dfe,retinoid,Retinoids,"[{'index': 32, 'title': 'Retinol', 'alias': 'retinol-vitamin-a'}]"
3172905d-9c23-4e46-914d-95b76a792dfe,hyaluronic_acid,Hyaluronic Acid,"[{'index': 26, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
3172905d-9c23-4e46-914d-95b76a792dfe,aha,AHA (Alphahydroxy Acid),"[{'index': 7, 'title': 'Mandelic Acid', 'alias': 'mandelic-acid'}, {'index': 11, 'title': 'Glycolic Acid', 'alias': 'glycolic-acid'}, {'index': 12, 'title': 'Lactic Acid', 'alias': 'lactic-acid'}]"
3172905d-9c23-4e46-914d-95b76a792dfe,bha,BHA (Betahydroxy acid),"[{'index': 9, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
3172905d-9c23-4e46-914d-95b76a792dfe,vitamin,Vitamins,"[{'index': 32, 'title': 'Retinol', 'alias': 'retinol-vitamin-a'}]"
ff95cd8b-4f00-47e3-a303-ddf53f3224ab,aha,AHA (Alphahydroxy Acid),"[{'index': 6, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
ff95cd8b-4f00-47e3-a303-ddf53f3224ab,ceramide,Ceramides,"[{'index': 19, 'title': 'Phytosphingosine', 'alias': 'phytosphingosine'}]"
2662b396-9249-4ba1-98e0-771e09f7d8e4,niacinamide,Niacinamide,"[{'index': 4, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
2662b396-9249-4ba1-98e0-771e09f7d8e4,hyaluronic_acid,Hyaluronic Acid,"[{'index': 9, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
2662b396-9249-4ba1-98e0-771e09f7d8e4,aha,AHA (Alphahydroxy Acid),"[{'index': 3, 'title': 'Glycolic Acid', 'alias': 'glycolic-acid'}]"
2662b396-9249-4ba1-98e0-771e09f7d8e4,vitamin,Vitamins,"[{'index': 4, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
1b96da67-e52c-4386-82ba-7ae418ccf272,niacinamide,Niacinamide,"[{'index': 16, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
1b96da67-e52c-4386-82ba-7ae418ccf272,aha,AHA (Alphahydroxy Acid),"[{'index': 8, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
1b96da67-e52c-4386-82ba-7ae418ccf272,vitamin,Vitamins,"[{'index': 16, 'title': 'Niacinamide', 'alias': 'niacinamide'}, {'index': 21, 'title': 'Ascorbyl Palmitate', 'alias': 'ascorbyl-palmitate-vitamin-c-palmitate'}]"
1b96da67-e52c-4386-82ba-7ae418ccf272,ceramide,Ceramides,"[{'index': 42, 'title': 'Phytosphingosine', 'alias': 'phytosphingosine'}]"
717dad1c-8986-43d4-ac94-ee14e3cc6e61,aha,AHA (Alphahydroxy Acid),"[{'index': 11, 'title': 'Citric Acid.', 'alias': 'citric-acid'}]"
099b9dd1-3fcc-4189-91aa-f27096d47690,hyaluronic_acid,Hyaluronic Acid,"[{'index': 15, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
72f525da-5e1e-4b23-acfb-66c374be1f35,aha,AHA (Alphahydroxy Acid),"[{'index': 34, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
72f525da-5e1e-4b23-acfb-66c374be1f35,vitamin,Vitamins,"[{'index': 23, 'title': 'Ascorbyl Palmitate', 'alias': 'ascorbyl-palmitate-vitamin-c-palmitate'}, {'index': 24, 'title': 'Ascorbic Acid', 'alias': 'ascorbic-acid-vitamin-c'}]"
1c55abb0-7bad-4969-9eb5-fc24aa0d236e,retinoid,Retinoids,"[{'index': 16, 'title': 'Retinol', 'alias': 'retinol-vitamin-a'}]"
1c55abb0-7bad-4969-9eb5-fc24aa0d236e,vitamin,Vitamins,"[{'index': 16, 'title': 'Retinol', 'alias': 'retinol-vitamin-a'}]"
539b0fe3-ff00-45b9-9c07-01d4e8e3325b,niacinamide,Niacinamide,"[{'index': 13, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
539b0fe3-ff00-45b9-9c07-01d4e8e3325b,vitamin,Vitamins,"[{'index': 13, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
ec0e449a-8e14-4ac1-a361-a1d6ff19e1ce,aha,AHA (Alphahydroxy Acid),"[{'index': 5, 'title': 'Lactic Acid', 'alias': 'lactic-acid'}]"
bf741299-efd5-4bff-b5d7-f64e5eae726b,aha,AHA (Alphahydroxy Acid),"[{'index': 9, 'title': 'Citric Acid', 'alias': 'citric-acid'}, {'index': 52, 'title': 'Lactic Acid', 'alias': 'lactic-acid'}]"
bf741299-efd5-4bff-b5d7-f64e5eae726b,bha,BHA (Betahydroxy acid),"[{'index': 7, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
aa2499e8-1001-4110-a6de-2ed7f0fd2348,aha,AHA (Alphahydroxy Acid),"[{'index': 45, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
aa2499e8-1001-4110-a6de-2ed7f0fd2348,bha,BHA (Betahydroxy acid),"[{'index': 43, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
64bc5add-a94d-4449-8298-94e373ff3302,niacinamide,Niacinamide,"[{'index': 6, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
64bc5add-a94d-4449-8298-94e373ff3302,bha,BHA (Betahydroxy acid),"[{'index': 7, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
64bc5add-a94d-4449-8298-94e373ff3302,vitamin,Vitamins,"[{'index': 6, 'title': 'Niacinamide', 'alias': 'niacinamide'}, {'index': 8, 'title': 'Ascorbic Acid', 'alias': 'ascorbic-acid-vitamin-c'}]"
672796b7-ccb1-4af9-a6cd-480b0794120f,niacinamide,Niacinamide,"[{'index': 42, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
672796b7-ccb1-4af9-a6cd-480b0794120f,hyaluronic_acid,Hyaluronic Acid,"[{'index': 35, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
672796b7-ccb1-4af9-a6cd-480b0794120f,aha,AHA (Alphahydroxy Acid),"[{'index': 22, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
672796b7-ccb1-4af9-a6cd-480b0794120f,bha,BHA (Betahydroxy acid),"[{'index': 7, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
672796b7-ccb1-4af9-a6cd-480b0794120f,vitamin,Vitamins,"[{'index': 42, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
930e6711-4680-4db7-bd9e-987abb6aa17e,vitamin,Vitamins,"[{'index': 27, 'title': 'Ascorbyl Palmitate', 'alias': 'ascorbyl-palmitate-vitamin-c-palmitate'}]"
4e326620-7e9b-4252-8e72-03ea7a62cc2a,hyaluronic_acid,Hyaluronic Acid,"[{'index': 24, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
4e326620-7e9b-4252-8e72-03ea7a62cc2a,aha,AHA (Alphahydroxy Acid),"[{'index': 30, 'title': 'Lactic Acid', 'alias': 'lactic-acid'}]"
4e326620-7e9b-4252-8e72-03ea7a62cc2a,bha,BHA (Betahydroxy acid),"[{'index': 6, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
c4b58f3d-e831-4d71-a73d-b65fb55be9b2,aha,AHA (Alphahydroxy Acid),"[{'index': 10, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
4cd14a1a-52ed-43a4-86fb-7f6b4b3c2007,hyaluronic_acid,Hyaluronic Acid,"[{'index': 7, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
b3dc242f-9fab-4296-9b0d-989a177b51bf,niacinamide,Niacinamide,"[{'index': 41, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
b3dc242f-9fab-4296-9b0d-989a177b51bf,hyaluronic_acid,Hyaluronic Acid,"[{'index': 22, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}, {'index': 25, 'title': 'Hyaluronic Acid', 'alias': 'hyaluronic-acid'}]"
b3dc242f-9fab-4296-9b0d-989a177b51bf,aha,AHA (Alphahydroxy Acid),"[{'index': 51, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
b3dc242f-9fab-4296-9b0d-989a177b51bf,vitamin,Vitamins,"[{'index': 41, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
9cee194c-bc67-402d-9ed7-8c8bd4eff6a6,aha,AHA (Alphahydroxy Acid),"[{'index': 6, 'title': 'Lactic Acid*', 'alias': 'lactic-acid'}, {'index': 11, 'title': 'Citric Acid*', 'alias': 'citric-acid'}]"
1b46da3c-a8ff-4707-af67-ec0daee7f0bc,aha,AHA (Alphahydroxy Acid),"[{'index': 20, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
73ab5dd2-f41e-419d-883b-d85ae1acd47e,bha,BHA (Betahydroxy acid),"[{'index': 8, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
4e8ac450-8656-4c40-903d-561d535bc6b1,hyaluronic_acid,Hyaluronic Acid,"[{'index': 31, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
326f7aea-2241-48c7-bbc3-1229818a3e35,niacinamide,Niacinamide,"[{'index': 5, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
326f7aea-2241-48c7-bbc3-1229818a3e35,hyaluronic_acid,Hyaluronic Acid,"[{'index': 26, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
326f7aea-2241-48c7-bbc3-1229818a3e35,bha,BHA (Betahydroxy acid),"[{'index': 6, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
326f7aea-2241-48c7-bbc3-1229818a3e35,vitamin,Vitamins,"[{'index': 5, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
9e2afca6-b766-4d99-9d09-800981ffa7b0,niacinamide,Niacinamide,"[{'index': 3, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
9e2afca6-b766-4d99-9d09-800981ffa7b0,hyaluronic_acid,Hyaluronic Acid,"[{'index': 10, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
9e2afca6-b766-4d99-9d09-800981ffa7b0,vitamin,Vitamins,"[{'index': 3, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
7e9749f7-1422-42fc-ac28-b670c9a1d0e3,hyaluronic_acid,Hyaluronic Acid,"[{'index': 4, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
a9001709-59c9-4ce1-83ef-060a2c7eb7af,niacinamide,Niacinamide,"[{'index': 16, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
a9001709-59c9-4ce1-83ef-060a2c7eb7af,hyaluronic_acid,Hyaluronic Acid,"[{'index': 3, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}, {'index': 9, 'title': 'Hyaluronic Acid', 'alias': 'hyaluronic-acid'}]"
a9001709-59c9-4ce1-83ef-060a2c7eb7af,aha,AHA (Alphahydroxy Acid),"[{'index': 30, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
a9001709-59c9-4ce1-83ef-060a2c7eb7af,vitamin,Vitamins,"[{'index': 16, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
2188f4ff-d47c-4261-956d-58ab7f99c1f6,niacinamide,Niacinamide,"[{'index': 3, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
2188f4ff-d47c-4261-956d-58ab7f99c1f6,aha,AHA (Alphahydroxy Acid),"[{'index': 4, 'title': 'Mandelic Acid', 'alias': 'mandelic-acid'}]"
2188f4ff-d47c-4261-956d-58ab7f99c1f6,vitamin,Vitamins,"[{'index': 3, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
12ac55e7-6a6f-4d26-ad14-d31b2487e8fe,niacinamide,Niacinamide,"[{'index': 11, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
12ac55e7-6a6f-4d26-ad14-d31b2487e8fe,retinoid,Retinoids,"[{'index': 35, 'title': 'Retinol', 'alias': 'retinol-vitamin-a'}]"
12ac55e7-6a6f-4d26-ad14-d31b2487e8fe,hyaluronic_acid,Hyaluronic Acid,"[{'index': 42, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
12ac55e7-6a6f-4d26-ad14-d31b2487e8fe,pha,PHA (Polyhydroxy acid),"[{'index': 38, 'title': 'Gluconolactone', 'alias': 'gluconolactone'}]"
12ac55e7-6a6f-4d26-ad14-d31b2487e8fe,vitamin,Vitamins,"[{'index': 11, 'title': 'Niacinamide', 'alias': 'niacinamide'}, {'index': 35, 'title': 'Retinol', 'alias': 'retinol-vitamin-a'}]"
b643fa32-4b73-4821-8c78-5b568c38076a,aha,AHA (Alphahydroxy Acid),"[{'index': 7, 'title': 'Tartaric Acid', 'alias': 'tartaric-acid'}]"
d5efce5f-eb58-4914-a30e-918ac322b8c8,aha,AHA (Alphahydroxy Acid),"[{'index': 3, 'title': 'Lactic Acid', 'alias': 'lactic-acid'}, {'index': 14, 'title': 'Mandelic Acid', 'alias': 'mandelic-acid'}]"
d5efce5f-eb58-4914-a30e-918ac322b8c8,bha,BHA (Betahydroxy acid),"[{'index': 6, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
c1af3ff7-e9b7-4fb1-9fd2-50e83657ebee,niacinamide,Niacinamide,"[{'index': 25, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
c1af3ff7-e9b7-4fb1-9fd2-50e83657ebee,hyaluronic_acid,Hyaluronic Acid,"[{'index': 29, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
c1af3ff7-e9b7-4fb1-9fd2-50e83657ebee,aha,AHA (Alphahydroxy Acid),"[{'index': 9, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
c1af3ff7-e9b7-4fb1-9fd2-50e83657ebee,bha,BHA (Betahydroxy acid),"[{'index': 7, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
c1af3ff7-e9b7-4fb1-9fd2-50e83657ebee,vitamin,Vitamins,"[{'index': 25, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
8b230076-bce4-4769-94ab-5d73cca0a62d,aha,AHA (Alphahydroxy Acid),"[{'index': 25, 'title': 'Citric Acid.', 'alias': 'citric-acid'}]"
8b230076-bce4-4769-94ab-5d73cca0a62d,pha,PHA (Polyhydroxy acid),"[{'index': 11, 'title': 'Gluconolactone', 'alias': 'gluconolactone'}]"
4f194f76-d2a4-4635-b0d3-c6925b269d11,niacinamide,Niacinamide,"[{'index': 6, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
4f194f76-d2a4-4635-b0d3-c6925b269d11,aha,AHA (Alphahydroxy Acid),"[{'index': 12, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
4f194f76-d2a4-4635-b0d3-c6925b269d11,bha,BHA (Betahydroxy acid),"[{'index': 10, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
4f194f76-d2a4-4635-b0d3-c6925b269d11,pha,PHA (Polyhydroxy acid),"[{'index': 2, 'title': 'Gluconolactone', 'alias': 'gluconolactone'}]"
4f194f76-d2a4-4635-b0d3-c6925b269d11,vitamin,Vitamins,"[{'index': 6, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
414d40d0-1fd4-488e-b743-f50bcc1a14ad,niacinamide,Niacinamide,"[{'index': 6, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
414d40d0-1fd4-488e-b743-f50bcc1a14ad,hyaluronic_acid,Hyaluronic Acid,"[{'index': 16, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
414d40d0-1fd4-488e-b743-f50bcc1a14ad,vitamin,Vitamins,"[{'index': 6, 'title': 'Niacinamide', 'alias': 'niacinamide'}, {'index': 20, 'title': 'Ascorbic Acid', 'alias': 'ascorbic-acid-vitamin-c'}]"
6ce159c7-2e3f-4b29-92ab-a1e8f6563daa,niacinamide,Niacinamide,"[{'index': 7, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
6ce159c7-2e3f-4b29-92ab-a1e8f6563daa,hyaluronic_acid,Hyaluronic Acid,"[{'index': 19, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
6ce159c7-2e3f-4b29-92ab-a1e8f6563daa,aha,AHA (Alphahydroxy Acid),"[{'index': 3, 'title': 'Mandelic Acid', 'alias': 'mandelic-acid'}, {'index': 5, 'title': 'Citric Acid', 'alias': 'citric-acid'}]"
6ce159c7-2e3f-4b29-92ab-a1e8f6563daa,vitamin,Vitamins,"[{'index': 7, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
702e344b-41e2-4b45-8237-3d24d4bd0b6e,niacinamide,Niacinamide,"[{'index': 3, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
702e344b-41e2-4b45-8237-3d24d4bd0b6e,hyaluronic_acid,Hyaluronic Acid,"[{'index': 14, 'title': 'Sodium Hyaluronate', 'alias': 'sodium-hyaluronate'}]"
702e344b-41e2-4b45-8237-3d24d4bd0b6e,vitamin,Vitamins,"[{'index': 3, 'title': 'Niacinamide', 'alias': 'niacinamide'}]"
33bf8b1c-eeeb-4ca1-88bb-5b314efb8c17,bha,BHA (Betahydroxy acid),"[{'index': 8, 'title': 'Salicylic Acid', 'alias': 'salicylic-acid'}]"
